#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
1988-06-30 09:15:00,1988-07-05 00:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-07-05 00:50:00,1988-07-15 16:15:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-07-15 16:15:00,1988-07-24 13:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-07-24 13:35:00,1988-08-04 23:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-08-04 23:40:00,1988-08-23 10:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-08-23 10:45:00,1988-09-02 07:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-09-02 07:50:00,1988-09-08 20:10:00,GOES-07,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-09-08 20:10:00,1988-09-13 20:15:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-09-13 20:15:00,1988-09-19 00:20:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-09-19 00:20:00,1988-09-27 04:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-09-27 04:45:00,1988-09-30 15:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-09-30 15:50:00,1988-10-03 04:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-10-03 04:50:00,1988-10-07 20:05:00,GOES-07,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-10-07 20:05:00,1988-10-11 05:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-10-11 05:25:00,1988-10-13 16:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-10-13 16:50:00,1988-10-17 04:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-10-17 04:25:00,1988-11-07 13:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-11-07 13:25:00,1988-11-13 23:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-11-13 23:35:00,1988-11-17 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-11-17 00:00:00,1988-11-23 08:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-11-23 08:05:00,1988-11-29 02:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-11-29 02:25:00,1988-12-09 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-12-09 00:00:00,1988-12-16 09:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-12-16 09:10:00,1988-12-24 08:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-12-24 08:45:00,1988-12-27 04:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-12-27 04:00:00,1988-12-28 12:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-12-28 12:00:00,1988-12-31 23:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1988-12-31 23:50:00,1989-01-03 21:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-01-03 21:05:00,1989-01-06 21:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-01-06 21:10:00,1989-01-17 08:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-01-17 08:45:00,1989-01-22 00:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-01-22 00:05:00,1989-01-25 18:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-01-26 17:15:00,1989-03-06 10:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-03-06 10:30:00,1989-03-10 20:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-03-10 20:10:00,1989-03-17 17:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-03-17 17:10:00,1989-03-22 08:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-03-22 08:00:00,1989-03-29 01:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-03-29 01:10:00,1989-04-09 20:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-04-09 20:55:00,1989-04-19 15:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-04-19 15:45:00,1989-04-21 14:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-04-21 14:00:00,1989-04-30 10:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-04-30 10:10:00,1989-05-06 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-05-06 00:00:00,1989-05-10 15:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-05-10 15:25:00,1989-05-19 18:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-05-19 18:25:00,1989-06-02 12:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-02 12:45:00,1989-06-15 02:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-15 02:00:00,1989-06-17 01:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-17 01:05:00,1989-06-17 14:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-17 14:30:00,1989-06-20 18:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-20 18:55:00,1989-06-28 18:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-28 18:55:00,1989-06-29 18:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-29 18:40:00,1989-06-30 19:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-06-30 19:05:00,1989-07-04 23:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-07-04 23:00:00,1989-07-15 09:15:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-07-15 09:15:00,1989-07-24 08:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-07-24 08:10:00,1989-07-28 14:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-07-28 14:35:00,1989-08-11 15:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-08-11 15:00:00,1989-08-15 06:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-08-15 06:05:00,1989-08-16 01:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-08-16 01:05:00,1989-08-19 16:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-08-19 16:55:00,1989-09-02 23:20:00,GOES-07,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-02 23:20:00,1989-09-03 21:20:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-03 21:20:00,1989-09-07 23:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-07 23:30:00,1989-09-11 12:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-11 12:05:00,1989-09-15 06:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-15 06:10:00,1989-09-16 00:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-16 00:50:00,1989-09-17 14:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-17 14:05:00,1989-09-19 19:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-19 19:45:00,1989-09-24 03:20:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-24 03:20:00,1989-09-28 09:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-09-28 09:25:00,1989-10-19 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-10-19 00:00:00,1989-10-22 17:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-10-22 17:35:00,1989-10-24 18:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-10-24 18:05:00,1989-10-29 03:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-10-29 03:50:00,1989-11-08 19:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-08 19:40:00,1989-11-11 01:20:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-11 01:20:00,1989-11-14 07:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-14 07:10:00,1989-11-18 11:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-18 11:25:00,1989-11-19 16:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-19 16:30:00,1989-11-20 18:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-20 18:25:00,1989-11-21 18:20:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-21 18:20:00,1989-11-25 19:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-25 19:00:00,1989-11-30 13:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-11-30 13:00:00,1989-12-10 16:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-12-10 16:50:00,1989-12-28 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-12-28 00:00:00,1989-12-31 23:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1989-12-31 23:55:00,1990-02-02 02:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-02-02 02:10:00,1990-02-05 09:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-02-05 09:10:00,1990-02-17 23:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-02-17 23:55:00,1990-03-18 05:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-03-18 05:50:00,1990-03-23 07:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-03-23 07:50:00,1990-03-27 16:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-03-27 16:45:00,1990-03-31 19:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-03-31 19:10:00,1990-04-06 06:20:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-04-06 06:20:00,1990-04-11 07:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-04-11 07:05:00,1990-04-13 10:15:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-04-13 10:15:00,1990-04-15 01:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-04-15 01:35:00,1990-04-27 04:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-04-27 04:40:00,1990-04-30 16:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-04-30 16:55:00,1990-05-01 19:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-01 19:30:00,1990-05-06 09:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-06 09:00:00,1990-05-08 15:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-08 15:30:00,1990-05-10 13:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-10 13:45:00,1990-05-13 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-13 00:00:00,1990-05-14 10:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-14 10:00:00,1990-05-17 17:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-17 17:45:00,1990-05-21 22:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-21 22:00:00,1990-05-24 20:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-24 20:35:00,1990-05-26 20:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-26 20:55:00,1990-05-28 04:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-05-28 04:40:00,1990-06-04 16:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-06-04 16:00:00,1990-06-11 07:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-06-11 07:40:00,1990-06-15 17:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-06-15 17:30:00,1990-07-12 18:50:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-07-12 18:50:00,1990-07-15 17:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-07-15 17:55:00,1990-07-24 23:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-07-24 23:55:00,1990-07-30 20:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-07-30 20:25:00,1990-08-09 20:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-08-09 20:45:00,1990-08-11 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-08-11 00:00:00,1990-08-19 23:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-08-19 23:55:00,1990-08-25 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-08-25 00:00:00,1990-08-31 06:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-08-31 06:30:00,1990-10-22 10:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-10-22 10:25:00,1990-10-26 11:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-10-26 11:10:00,1990-11-10 04:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-11-10 04:35:00,1990-11-14 04:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-11-14 04:40:00,1990-12-20 12:30:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-12-20 12:30:00,1990-12-21 18:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-12-21 18:35:00,1990-12-22 09:35:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-12-22 09:35:00,1990-12-24 15:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-12-24 15:55:00,1990-12-27 19:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-12-27 19:10:00,1990-12-31 12:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1990-12-31 12:10:00,1991-01-05 00:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-01-05 00:10:00,1991-01-24 21:45:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-01-24 21:45:00,1991-01-31 02:55:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-01-31 02:55:00,1991-02-03 15:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-02-03 15:00:00,1991-02-07 09:15:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-02-07 09:15:00,1991-02-12 14:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-02-12 14:10:00,1991-02-24 09:40:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-02-24 09:40:00,1991-03-01 22:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-03-01 22:10:00,1991-03-08 00:10:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-03-08 00:10:00,1991-03-11 20:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-03-11 20:00:00,1991-03-22 05:25:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-03-22 05:25:00,1991-03-31 19:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-03-31 19:00:00,1991-04-03 00:00:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-04-03 00:00:00,1991-04-15 00:00:00,GOES-07,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
1991-04-15 00:00:00,1991-04-20 00:05:00,GOES-07,integral,IDSEPEnhancement,,,,,,observations,,./CLEAR/output/idsep/GOES-07_integral/csv,earth,protons
