#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
1989-01-06 21:10:00,1989-01-17 08:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-01-17 08:45:00,1989-01-22 00:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-01-22 00:05:00,1989-02-03 15:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-02-13 07:35:00,1989-03-06 10:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-03-06 10:30:00,1989-03-10 19:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-03-17 17:10:00,1989-03-22 08:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-03-22 08:00:00,1989-03-29 01:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-03-29 01:10:00,1989-04-09 20:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-04-09 20:55:00,1989-04-19 15:45:00,GOES-06,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-04-19 15:45:00,1989-04-21 14:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-04-21 14:00:00,1989-04-30 10:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-04-30 10:10:00,1989-05-05 23:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-05-05 23:30:00,1989-05-10 15:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-05-10 15:25:00,1989-05-19 18:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-05-19 18:25:00,1989-06-02 12:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-02 12:45:00,1989-06-15 02:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-15 02:00:00,1989-06-17 01:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-17 01:05:00,1989-06-17 14:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-17 14:30:00,1989-06-20 13:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-20 13:35:00,1989-06-26 00:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-26 00:45:00,1989-06-29 19:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-06-29 19:15:00,1989-06-30 19:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-07-03 00:00:00,1989-07-15 09:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-07-15 09:15:00,1989-07-24 08:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-07-24 08:10:00,1989-07-28 14:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-07-28 14:35:00,1989-08-11 15:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-08-11 15:00:00,1989-08-15 06:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-08-15 06:15:00,1989-08-16 00:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-08-16 00:55:00,1989-08-19 17:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-08-19 17:10:00,1989-09-02 23:20:00,GOES-06,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-02 23:20:00,1989-09-03 21:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-03 21:35:00,1989-09-07 23:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-07 23:30:00,1989-09-11 12:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-11 12:05:00,1989-09-15 00:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-15 00:00:00,1989-09-16 01:20:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-16 01:20:00,1989-09-17 14:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-17 14:05:00,1989-09-19 19:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-19 19:45:00,1989-09-24 03:20:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-24 03:20:00,1989-09-28 09:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-09-28 09:25:00,1989-10-18 12:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-10-18 12:05:00,1989-10-22 17:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-10-22 17:30:00,1989-10-24 17:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-10-24 17:55:00,1989-10-29 03:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-10-29 03:15:00,1989-11-08 22:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-08 22:45:00,1989-11-11 01:20:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-11 01:20:00,1989-11-14 07:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-14 07:10:00,1989-11-18 11:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-18 11:25:00,1989-11-21 19:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-21 19:05:00,1989-11-25 19:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-25 19:00:00,1989-11-30 12:20:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-11-30 12:20:00,1989-12-10 16:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1989-12-10 16:50:00,1990-02-02 02:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-02-02 02:10:00,1990-02-05 09:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-02-05 09:10:00,1990-03-18 05:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-03-18 05:50:00,1990-03-23 07:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-03-23 07:50:00,1990-03-27 16:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-03-27 16:45:00,1990-03-31 19:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-03-31 19:10:00,1990-04-06 06:20:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-04-06 06:20:00,1990-04-11 07:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-04-11 07:25:00,1990-04-13 10:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-04-13 10:15:00,1990-04-15 01:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-04-15 01:35:00,1990-04-27 04:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-04-27 04:40:00,1990-04-30 14:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-04-30 14:40:00,1990-05-01 19:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-01 19:30:00,1990-05-06 09:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-06 09:00:00,1990-05-08 17:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-08 17:40:00,1990-05-10 15:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-10 15:40:00,1990-05-13 00:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-13 00:00:00,1990-05-14 10:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-14 10:00:00,1990-05-21 21:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-21 21:45:00,1990-05-24 20:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-24 20:25:00,1990-05-26 20:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-26 20:50:00,1990-05-28 04:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-05-28 04:40:00,1990-06-04 16:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-06-04 16:00:00,1990-06-11 07:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-06-11 07:40:00,1990-06-15 17:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-06-15 17:30:00,1990-07-12 18:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-07-12 18:50:00,1990-07-15 17:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-07-15 17:55:00,1990-07-24 23:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-07-24 23:55:00,1990-07-30 18:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-07-30 18:10:00,1990-08-09 20:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-08-09 20:45:00,1990-08-11 09:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-08-11 09:15:00,1990-08-17 19:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-08-17 19:40:00,1990-08-25 01:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-08-25 01:10:00,1990-08-31 06:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-08-31 06:30:00,1990-10-22 10:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-10-22 10:25:00,1990-10-26 11:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-10-26 11:10:00,1990-11-10 04:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-11-10 04:35:00,1990-11-14 04:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-11-14 04:40:00,1990-12-20 12:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-12-21 18:35:00,1990-12-22 09:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-12-24 15:20:00,1990-12-27 19:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1990-12-27 19:10:00,1991-01-24 21:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-01-24 21:45:00,1991-01-31 00:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-01-31 00:55:00,1991-02-03 15:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-02-03 15:00:00,1991-02-07 09:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-02-07 09:15:00,1991-02-12 14:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-02-12 14:10:00,1991-02-24 09:40:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-02-24 09:40:00,1991-03-01 22:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-01 22:10:00,1991-03-03 09:45:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-03 09:45:00,1991-03-07 09:20:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-07 09:20:00,1991-03-11 20:00:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-11 20:00:00,1991-03-13 23:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-13 23:35:00,1991-03-15 02:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-15 02:55:00,1991-03-15 22:35:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-15 22:35:00,1991-03-18 18:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-18 18:10:00,1991-03-22 05:25:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-03-22 05:25:00,1991-04-01 16:55:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-04-01 16:55:00,1991-04-02 19:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-04-02 19:30:00,1991-04-09 17:55:00,GOES-06,integral,IDSEPEnhancement;TwoPeaks,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-04-09 17:55:00,1991-04-21 10:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-04-21 10:50:00,1991-04-26 14:15:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-04-26 14:15:00,1991-05-03 06:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-05-03 06:30:00,1991-05-07 09:30:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-05-07 09:30:00,1991-05-09 15:05:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-05-09 15:05:00,1991-05-12 20:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-05-12 20:10:00,1991-05-16 16:10:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
1991-05-16 16:10:00,1991-05-17 21:50:00,GOES-06,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-06_integral/csv,earth,protons
