#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
1999-11-21 18:55:00,2000-01-08 16:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-08 16:10:00,2000-01-13 02:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-13 02:25:00,2000-01-17 19:35:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-17 19:35:00,2000-01-19 07:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-19 07:10:00,2000-01-23 18:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-23 18:00:00,2000-01-26 00:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-26 00:00:00,2000-01-31 15:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-01-31 15:40:00,2000-02-10 21:15:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-02-10 21:15:00,2000-02-12 04:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-02-12 04:50:00,2000-02-14 19:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-02-14 19:45:00,2000-02-16 22:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-02-16 22:55:00,2000-02-18 09:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-02-18 09:25:00,2000-02-22 18:35:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-02-22 18:35:00,2000-03-01 23:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-03-01 23:20:00,2000-03-03 01:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-03-03 01:05:00,2000-03-05 23:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-03-05 23:50:00,2000-03-21 18:45:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2000-03-21 18:45:00,2000-03-26 02:10:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
