#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
2004-07-14 23:00:00,2004-07-21 18:15:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-07-21 18:15:00,2004-07-25 16:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-07-25 16:45:00,2004-07-29 23:15:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-07-29 23:15:00,2004-08-03 15:55:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-08-03 15:55:00,2004-09-12 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-09-12 00:00:00,2004-09-13 19:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-09-13 19:45:00,2004-09-19 17:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-09-19 17:30:00,2004-09-24 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-09-24 00:00:00,2004-10-29 07:55:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-10-29 07:55:00,2004-11-01 06:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-01 06:00:00,2004-11-05 01:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-05 01:30:00,2004-11-06 10:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-06 10:00:00,2004-11-07 17:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-07 17:45:00,2004-11-09 19:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-09 19:30:00,2004-11-10 02:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-10 02:45:00,2004-11-22 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-11-22 00:00:00,2004-12-01 17:35:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-12-01 17:35:00,2004-12-10 17:40:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2004-12-10 17:40:00,2005-01-14 07:40:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-01-14 07:40:00,2005-01-16 00:50:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-01-16 00:50:00,2005-01-17 09:15:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-01-17 09:15:00,2005-01-20 06:35:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-01-20 06:35:00,2005-01-27 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-01-27 00:00:00,2005-02-03 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-02-03 00:00:00,2005-05-05 17:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-05-05 17:45:00,2005-05-09 19:25:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-05-09 19:25:00,2005-05-13 10:35:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-05-13 10:35:00,2005-05-18 14:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-05-18 14:30:00,2005-06-15 20:50:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-06-15 20:50:00,2005-06-21 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-06-21 00:00:00,2005-07-09 02:25:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-07-09 02:25:00,2005-07-12 19:40:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-07-12 19:40:00,2005-07-14 11:40:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-07-14 11:40:00,2005-07-17 12:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-07-17 12:30:00,2005-07-23 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-07-23 00:00:00,2005-07-27 22:05:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-07-27 22:05:00,2005-08-08 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-08-08 00:00:00,2005-08-21 02:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-08-21 02:30:00,2005-08-22 18:10:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-08-22 18:10:00,2005-08-27 13:10:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-08-27 13:10:00,2005-08-31 20:10:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-08-31 20:10:00,2005-09-03 17:55:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-09-03 17:55:00,2005-09-06 21:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-09-06 21:00:00,2005-09-13 22:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-09-13 22:00:00,2005-09-25 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2005-09-25 00:00:00,2006-12-04 15:55:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2006-12-04 15:55:00,2006-12-06 22:05:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2006-12-06 22:05:00,2006-12-13 02:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2006-12-13 02:45:00,2006-12-14 22:25:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2006-12-14 22:25:00,2006-12-21 00:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2006-12-21 00:00:00,2010-06-11 06:25:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-06-11 06:25:00,2010-06-14 17:45:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-06-14 17:45:00,2010-08-02 13:40:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-08-02 13:40:00,2010-08-05 14:00:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-08-05 14:00:00,2010-08-13 11:15:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-08-13 11:15:00,2010-08-17 07:55:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-08-17 07:55:00,2010-08-20 12:50:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2010-08-20 12:50:00,2011-01-27 02:25:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2011-01-27 02:25:00,2011-01-30 22:35:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2011-01-30 22:35:00,2011-02-14 06:30:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2011-02-14 06:30:00,2011-02-18 10:05:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
2011-02-18 10:05:00,2011-02-28 19:25:00,GOES-11,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-11_integral/csv,earth,protons
